CustomerID,Recency,Frequency,Monetary,PCA-1,PCA-2,Cluster,TSNE-1,TSNE-2,TSNE-3
12435.0,79,2,7829.89,0.25447405321360256,0.1070983987280298,0,13.485343,-1.2321304,1.1630564
12436.0,99,1,509.01,-0.4240543414273727,-0.05805304736062883,0,-18.913025,2.2804513,5.32988
12437.0,1,18,4951.41,1.7523925374480636,-0.4536632599682927,3,12.435074,8.175782,-5.9097185
12438.0,13,2,2906.85,0.15951059068855908,-0.7115648826933493,0,1.455703,-15.343664,-0.47808668
12441.0,366,1,173.55,-1.4636826562856928,2.3436605157218433,1,-11.066148,13.110669,23.224989
12442.0,2,1,172.06,-0.07861963738853589,-0.9512063367182783,0,-6.9569597,-22.915068,-6.026307
12444.0,20,5,5005.46,0.5435690192018738,-0.5023924625672681,0,14.446137,-5.3827925,1.7373161
12445.0,21,1,133.4,-0.15364038879147912,-0.7809625071067049,0,-9.911165,-15.27342,-16.77404
12446.0,57,1,1002.3100000000001,-0.2295452397779139,-0.4160520512495039,0,-16.492985,-0.6574127,-11.063748
12447.0,242,1,476.49,-0.9705137537171733,1.2348710875892164,1,-5.4269934,21.233568,-6.801957
12448.0,43,1,449.45,-0.2151390443291854,-0.5676221226045535,0,-10.630388,-1.4305964,-15.933441
12449.0,21,4,4067.29,0.3860874525153838,-0.5526692591149492,0,13.625001,-5.8899355,-0.18177697
12450.0,155,2,197.88,-0.5713144566145943,0.4520208231301542,1,-6.27331,5.3618674,-1.4222416
12451.0,10,5,9035.52,0.8649613013980175,-0.41178732856260253,0,15.993992,0.70215666,1.7445607
12452.0,16,2,430.57,-0.026003475276052384,-0.7957005474883164,0,2.9886777,-12.6137085,-10.318474
12453.0,133,1,707.09,-0.5395118916159327,0.25860522812092057,0,-13.473741,7.789059,-1.1169912
12454.0,55,1,3528.34,-0.044338846115928386,-0.32062884109960393,0,-2.5833175,-8.2282095,5.604378
12455.0,72,6,2466.86,0.25492556661715243,-0.12863361006064764,0,7.212132,0.13551545,6.156972
12456.0,43,3,3181.04,0.15234265847670864,-0.41052802386414394,0,-1.467241,-9.565217,6.5805287
12457.0,65,7,2363.23,0.3619945653270479,-0.17948796446667398,0,8.50955,1.6112443,6.1323023
12458.0,70,2,947.4,-0.19515904229888548,-0.2836838384111398,0,-10.461285,-8.183288,9.442926
12461.0,93,2,826.88,-0.29115668350347973,-0.08091242273371509,0,-9.660435,-1.5353513,10.215335
12462.0,18,2,1189.59,0.019749528099445014,-0.7434848739692526,0,2.3454065,-13.499964,-6.1697073
12463.0,52,4,1344.78,0.0767105225022752,-0.39442500974314326,0,5.049425,-4.717795,-0.0344213
12464.0,9,8,1212.05,0.5818791923381391,-0.7209527559943006,0,16.975418,4.9272847,11.574879
12465.0,16,2,742.1899999999999,-0.0040946558350026425,-0.781695515927481,0,2.8659852,-13.229156,-8.015357
12468.0,187,2,729.5400000000001,-0.6557084511603254,0.765567774888445,1,-0.21619599,8.16726,-5.743414
12471.0,1,30,19824.05,3.8506352727028856,0.4207278122423724,3,16.37751,2.2722993,-8.303157
12472.0,31,7,6572.11,0.7872887464248195,-0.2980857371328095,0,15.786754,1.9346519,2.9729462
12473.0,28,5,3938.5499999999997,0.43811537877140516,-0.4779290510909499,0,12.55478,-5.385866,3.500255
12474.0,16,18,7375.79,1.8657604038380382,-0.20893045441746833,3,12.664363,6.296785,-5.5366626
12475.0,53,1,723.38,-0.23393412549175077,-0.46479449944498047,0,-15.81067,-0.13777798,-12.482954
12476.0,15,11,6816.42,1.2162197062560844,-0.3632738058593567,0,15.702682,5.6185412,1.6209617
12477.0,22,6,13219.74,1.201190045463509,-0.09795298750033886,0,15.408503,1.149274,0.5173562
12478.0,3,1,680.99,-0.04664410671657356,-0.9192820209631642,0,-5.8577123,-21.891655,-7.361939
12479.0,10,1,527.2,-0.08409433973369307,-0.8628322162660081,0,-8.399715,-19.211185,-9.509804
12480.0,27,4,3281.63,0.30801824404713934,-0.5336690207347746,0,12.216924,-6.1099033,-1.2368596
12481.0,22,10,5596.32,1.016084275485664,-0.3719113981448929,0,15.472784,5.781096,2.9023395
12483.0,16,8,2484.98,0.6447362273812676,-0.6003823601012166,0,15.90271,4.033284,9.3177185
12484.0,32,6,4541.72,0.5530173370777066,-0.3974498052656764,0,14.300066,-3.1203482,5.1480246
12488.0,9,3,1298.66,0.1493834684542424,-0.8028832207817856,0,1.8688669,-20.10155,1.3065184
12489.0,335,1,334.93,-1.334369055760601,2.0703122727636107,1,7.2338524,22.061586,5.518258
12490.0,4,10,5417.93,1.0720396592298682,-0.5428583839625077,0,16.640928,5.9540453,3.3804631
12491.0,38,1,460.40000000000003,-0.19534216151177264,-0.6123882407008636,0,-6.8295574,-3.6935196,-17.322557
12492.0,62,2,263.21000000000004,-0.21281859653891985,-0.3868463409797465,0,-12.45173,-10.477089,6.338378
12493.0,165,2,433.74,-0.5927860949818343,0.5531374792416525,1,-4.1584578,5.430506,-3.3541844
12494.0,15,7,1246.1000000000001,0.4737236938959683,-0.682277159881566,0,15.975047,-0.2810641,12.210714
12497.0,81,1,1043.1,-0.3180071931129901,-0.19697928712066073,0,-18.968416,-2.949147,0.63754547
12498.0,20,3,403.70000000000005,0.04460276195766397,-0.7435369748694761,0,-1.569794,-21.264534,5.6707463
12500.0,22,11,4257.82,1.00969640963576,-0.41490255821185323,0,14.415849,7.6892443,2.929313
12501.0,336,1,2169.39,-1.2092005418600438,2.16180943199743,1,7.8831453,20.28602,5.158513
12502.0,95,5,3723.87,0.1680598424234413,0.11888307768495497,0,5.187456,0.8297193,4.150187
12504.0,17,2,482.04999999999995,-0.026189517844922478,-0.7843352513324071,0,2.5992594,-12.248862,-9.643636
12506.0,232,1,73.5,-0.9607923913052077,1.12624316479149,1,-3.403484,20.388268,-10.775583
12507.0,133,3,1304.81,-0.32205448937057013,0.3197975339830815,0,-2.8825817,4.2625904,4.4703116
12508.0,25,2,398.27,-0.06252301946183869,-0.7156873629983642,0,-1.7158412,-9.504816,-7.3891535
12509.0,283,1,176.5,-1.1476265570023234,1.592506308947036,1,-4.37656,14.550591,9.932532
12510.0,142,2,982.5699999999999,-0.46667560333504776,0.36961545406490637,0,-6.537434,4.116323,1.3619359
12512.0,65,2,138.03,-0.23303574514311798,-0.36531731896808944,0,-12.975798,-9.973109,7.314548
12513.0,112,1,612.29,-0.46626339431198666,0.06426005508204989,0,-16.83865,5.8454123,3.9949393
12514.0,266,1,1017.68,-1.0237944823288645,1.4764331585438153,1,-6.5775723,19.018116,2.3232698
12515.0,352,1,383.7,-1.3956321237542506,2.226382143010119,1,-10.206005,17.874844,26.844812
12516.0,77,2,1312.06,-0.1961590236016984,-0.20393351188382197,0,-9.765673,-6.18172,10.33016
12517.0,27,5,2502.84,0.3409814639085178,-0.5515053248396172,0,11.237899,-6.991867,4.410359
12518.0,0,5,2056.89,0.41237437336218036,-0.8159420010320187,0,15.810032,-11.818483,2.381945
12519.0,63,1,340.84,-0.29888312071139184,-0.39147038398305734,0,-20.604214,-1.45774,-7.592064
12520.0,78,5,2634.26,0.15614540054281403,-0.08396491030040207,0,5.5248556,-0.9200489,4.9153223
12521.0,142,1,599.68,-0.5813121348204512,0.33524276945403314,1,-12.375793,8.00804,-4.1690497
12522.0,38,2,192.72,-0.12644473747699417,-0.6072539020964492,0,-7.788336,-9.616159,-3.209895
12523.0,18,11,1789.77,0.8513988055636957,-0.5620298812242737,0,12.836309,9.618665,4.544747
12524.0,8,8,4485.72,0.8158439107442677,-0.5828769678343382,0,17.596468,3.584135,6.2345185
12526.0,0,3,1316.66,0.18489763391591918,-0.8835390853029295,0,4.358986,-19.563215,0.6359103
12527.0,81,3,348.71000000000004,-0.191393140742394,-0.19385784105591675,0,-1.6672374,-3.3173275,11.268415
12528.0,8,6,1933.48,0.4609716257124328,-0.7319106005891377,0,18.34502,-6.1119027,7.251896
12530.0,59,4,1662.28,0.0723949005960353,-0.31679417903897217,0,4.7332063,-4.3295894,1.3310297
12531.0,14,1,125.22,-0.12757765171450083,-0.8446916743669454,0,-11.428115,-18.680685,-11.672896
12532.0,29,1,349.83000000000004,-0.16886726476049874,-0.6988223829569942,0,-5.710828,-9.407803,-17.828962
12534.0,130,1,1089.18,-0.50123237601796,0.24862242476754678,0,-13.11317,7.3137245,-0.31251773
12535.0,91,2,716.35,-0.2913168163336772,-0.10398323097812957,0,-10.098006,-1.8975093,10.386063
12536.0,42,3,12601.830000000002,0.818488052585506,0.0038156855083293683,0,15.085095,0.36174145,0.7175582
12538.0,28,1,363.95,-0.1640691351775318,-0.7072394406481363,0,-5.7472625,-9.9217,-17.578913
12539.0,21,4,5568.35,0.49162128381691184,-0.4852076306100148,0,14.064261,-4.678839,0.9771978
12540.0,19,17,13400.24,2.190183410658924,0.07181470517633474,3,14.525224,3.8422885,-4.81595
12541.0,29,3,981.18,0.050954535141633436,-0.6361186554550449,0,-2.359566,-16.215788,5.8781996
12544.0,35,1,372.7,-0.19009179771795467,-0.6434846560719668,0,-6.1662807,-5.2487082,-18.324207
12545.0,74,2,1000.39,-0.20665514042597907,-0.24509573470849152,0,-10.328367,-6.995567,10.130741
12546.0,46,2,1161.5,-0.08877674050309052,-0.4913011680539379,0,-7.2795825,-10.4521675,1.7505115
12547.0,197,2,207.79999999999998,-0.7304440700440255,0.8326358721446424,1,1.8335502,9.302606,-5.769624
12548.0,165,1,95.19999999999999,-0.7043045462984088,0.5207580015806641,1,-8.753534,7.0429845,-9.698487
12550.0,78,1,964.83,-0.3120938418108958,-0.22765189321245377,0,-19.190973,-3.4678397,-0.21725342
12551.0,357,1,168.0,-1.4298242019395948,2.2619462515689115,1,-9.854544,16.66424,26.47893
12552.0,38,2,437.82,-0.10921268675816584,-0.5962384562471433,0,-7.206629,-9.757717,-2.6200511
12553.0,7,10,3692.28,0.939299539536469,-0.5932587402390551,0,16.222307,8.355529,4.9361134
12556.0,49,2,603.71,-0.13940905622875874,-0.4892147899789121,0,-9.661369,-10.769048,1.6429138
12557.0,15,5,11990.960000000001,1.0537200404974763,-0.2337037546812127,0,15.453568,0.9163539,0.6721321
12558.0,7,1,269.96,-0.09076368984795412,-0.9015482101327925,0,-8.304615,-21.01281,-7.6747346
12559.0,310,2,561.71,-1.1355728764654576,1.871377757705726,1,3.1671154,17.898054,6.9257455
12560.0,4,3,2134.01,0.22714078624759187,-0.8105986103665986,0,2.791619,-18.093992,0.5256126
12561.0,302,1,238.85,-1.2155456786904204,1.7672897965971177,1,2.2388709,15.167338,11.951347
12562.0,7,7,3781.7400000000002,0.6824381660370233,-0.6407319390353574,0,18.003283,0.23857099,6.6701984
12564.0,260,1,456.9,-1.040388359824958,1.3969203256742908,1,-8.230753,20.248184,0.8095048
12565.0,288,1,145.92,-1.1688035506137413,1.636390202636892,1,-2.6530735,14.172036,11.368308
12566.0,85,1,351.65,-0.3818420421055451,-0.191848296873979,0,-20.122755,-2.4182115,3.5329561
12567.0,22,10,9401.28,1.2835965712959991,-0.20090637636286232,0,15.457083,3.6769853,-0.12735273
12569.0,1,32,4124.69,2.922306835989445,-0.2505139995691067,3,16.469826,4.2655773,-10.267895
12571.0,39,2,519.61,-0.10726774826915063,-0.5835109480810645,0,-7.23388,-9.89025,-2.0569239
12572.0,8,2,1020.42,0.04590988724366869,-0.8416043041171027,0,5.247718,-17.315182,-7.060601
12573.0,226,1,160.54000000000002,-0.9318405034130048,1.0758450856147337,1,-1.3384058,19.123877,-11.526285
12574.0,315,1,218.45,-1.2664502029455142,1.8840443909098812,1,7.0648227,18.416725,10.649755
12576.0,35,5,1315.83,0.22708404831961868,-0.5324395267721184,0,8.897364,-7.8494196,6.706656
12577.0,34,3,657.8,0.009191884857539504,-0.6053939724737846,0,-2.033808,-15.637299,8.401004
12578.0,20,2,2794.51,0.12497454984726758,-0.6532522047589283,0,1.1509566,-15.033624,-0.38609672
12579.0,77,1,440.42,-0.3451577125282578,-0.2602719213369976,0,-20.651163,-5.046754,0.33783388
12580.0,246,1,415.7,-0.9900092917903633,1.2683456154912363,1,-6.472628,21.419441,-5.096648
12581.0,39,1,197.71,-0.21761630434312454,-0.6151425798875756,0,-7.8333797,-3.0113795,-18.659687
12582.0,238,2,511.36,-0.8651235636133503,1.2173962356581072,1,0.6547127,16.259674,-2.7700157
12583.0,2,15,7281.38,1.6492475121795713,-0.39139033263109924,3,14.2518635,6.3735943,-2.764053
12584.0,3,9,2338.15,0.7716004339114757,-0.7074881256603909,0,16.926281,8.179394,8.425241
12585.0,233,2,2040.1,-0.7386166266934059,1.2408436367605664,1,0.61306375,14.836112,-4.7077236
12586.0,16,1,196.94000000000003,-0.13014610268029564,-0.8233650907386533,0,-11.112531,-17.863173,-12.899003
12587.0,7,1,144.0,-0.09961945936465594,-0.9072091875264219,0,-8.630305,-21.24348,-7.404165
12588.0,38,1,214.89999999999998,-0.2126023347123942,-0.623421663613979,0,-7.5072207,-3.4317455,-18.805607
12589.0,28,2,646.68,-0.05647447313316419,-0.6773682128151761,0,-2.4011593,-10.059849,-5.031028
12590.0,210,2,9864.26,-0.10100529638397755,1.384294290697782,1,0.13328682,14.202654,-6.367037
12591.0,316,1,452.84999999999997,-1.2537758345903207,1.9036305983459008,1,6.962677,18.208736,9.978672
12592.0,91,2,437.6,-0.31091467083336466,-0.11651099732041464,0,-10.759974,-1.68641,10.356693
12593.0,108,3,418.09999999999997,-0.28926055455624433,0.05365522726616771,0,-3.0310047,1.9741098,8.69736
12594.0,37,10,3338.2200000000003,0.8002447455072211,-0.33762169696150507,0,12.06149,6.7785325,5.794892
12596.0,50,2,618.27,-0.14219080386714802,-0.47950877681262494,0,-9.678222,-10.7851715,1.8801966
12597.0,18,4,3811.22,0.3795003606603682,-0.5913326700700903,0,13.711253,-6.0477796,-0.31611428
12598.0,9,8,3023.08,0.7092058378433196,-0.6395602513167452,0,17.61503,4.147985,8.430501
12599.0,28,7,1032.58,0.40924163543108183,-0.5742018919760563,0,13.4509945,0.026732089,11.465788
12600.0,28,10,2599.04,0.7825244590583208,-0.4523072444209499,0,12.419891,7.7260857,6.2407417
12601.0,189,5,577.0600000000001,-0.4108885866187387,0.8283119833687902,1,2.9094222,8.039539,0.38068494
12602.0,58,1,153.12,-0.2930539715386531,-0.44516526024697894,0,-20.088463,1.6488366,-11.359474
12603.0,21,1,739.1999999999999,-0.11104889011556637,-0.7537362439671306,0,-7.03726,-14.851529,-14.04132
12604.0,78,2,254.18,-0.27433995717603316,-0.24242580449733817,0,-12.347436,-5.3563147,10.686366
12607.0,59,1,1579.51,-0.19657531050154897,-0.3720078520850743,0,-15.967396,-1.4398992,-10.090294
12609.0,77,3,1126.85,-0.12146344688319179,-0.19509275214847221,0,-1.3114214,-4.416101,9.897652
12610.0,22,5,2099.54,0.3316540015187717,-0.6148889396436996,0,11.378178,-8.484471,4.3731556
12611.0,51,1,1193.32,-0.1932836158055946,-0.461777442115561,0,-15.261303,-0.89186895,-11.868134
12612.0,73,1,704.0400000000001,-0.3114019669997433,-0.2846307296077863,0,-19.750332,-4.206226,-1.9702282
12613.0,56,5,3344.38,0.28979017393502904,-0.25118648587892034,0,8.669032,-2.3058014,4.661383
12614.0,277,1,315.6,-1.1150145281047263,1.5444479446250936,1,-5.916991,15.792505,7.342229
12615.0,1,4,2291.19,0.337324722246089,-0.8135248775677211,0,15.9157505,-8.063009,-2.976305
12616.0,94,2,713.3,-0.30294746818434415,-0.0769653619588195,0,-9.861218,-1.241075,10.108609
12617.0,28,1,355.53,-0.16466111341928022,-0.7076178578413274,0,-5.7655416,-9.941613,-17.627567
12618.0,21,1,177.31,-0.15055324335262252,-0.7789890749270105,0,-9.799504,-15.280792,-16.637785
12619.0,15,9,3641.24,0.817550874203495,-0.5403040189379701,0,17.024557,6.3027077,6.0482063
12620.0,14,3,1339.41,0.13322141640861018,-0.7557935671880905,0,0.19813548,-19.65418,1.8038507
12621.0,1,20,13689.67,2.542180409536963,-0.026613436545502883,3,14.499733,3.6692185,-6.120116
12622.0,231,1,180.1,-0.949492343931636,1.1219824042531175,1,-3.0246124,20.18063,-10.688243
12623.0,275,1,305.1,-1.108141931300471,1.5258727506128538,1,-6.4010854,16.254229,6.7896667
12624.0,105,2,641.13,-0.3498809326942038,0.01935925478315366,0,-9.465074,1.1585108,8.040282
12625.0,211,2,2683.82,-0.6096401852788742,1.0706378685896614,1,0.8595598,13.3695755,-6.6069036
12626.0,22,9,6620.48,1.000372089018325,-0.34304751367267283,0,16.085375,3.750539,2.8125474
12627.0,10,7,4478.53,0.7200106083318678,-0.5822613991748461,0,17.56776,0.58441323,5.4714956
12628.0,3,3,786.46,0.13620506637194194,-0.8802127392516396,0,4.7001405,-21.192873,1.2457366
12630.0,9,2,1270.88,0.05971337324286252,-0.8212963175691292,0,5.0682507,-17.41354,-6.2425313
12631.0,56,1,640.5,-0.2511773216463102,-0.4413644029354628,0,-17.427172,0.063719556,-11.283835
12633.0,58,4,2163.98,0.11147292936091303,-0.30329809479945447,0,5.331755,-4.1168203,1.9418206
12635.0,89,2,1689.18,-0.21531001947497272,-0.07836495960073975,0,-8.492298,-2.5934417,10.165084
12637.0,66,8,6021.9,0.7031333493587103,0.011158633402995484,0,10.587637,1.3995172,3.9496024
12638.0,32,1,671.69,-0.15765472771253444,-0.6572021944317762,0,-5.412891,-7.4108267,-16.80262
12639.0,238,1,486.1,-0.9546164871894325,1.1990963943727637,1,-4.4569325,20.912367,-8.084257
12640.0,23,3,1174.58,0.08738419094266749,-0.6817366333648398,0,-2.1626296,-17.841145,3.390346
12641.0,114,1,185.9,-0.5038520687928999,0.06320025057489599,0,-17.518864,6.454157,3.2772653
12642.0,24,3,1013.26,0.07223698805977595,-0.6799351351556149,0,-2.5247684,-17.937904,4.428972
12643.0,127,6,3344.64,0.10734161812686015,0.40865680001529725,0,2.6551452,4.1429577,4.218518
12644.0,129,1,477.91,-0.5404030436567313,0.21209867723675765,0,-14.529837,7.919198,-0.22035432
12645.0,33,4,1775.18,0.17927302644946086,-0.5470630019128269,0,8.678843,-5.378826,-2.539333
12646.0,4,2,1346.97,0.08409000222030989,-0.8631348708240528,0,5.7755876,-18.55659,-5.902514
12647.0,21,12,3722.82,1.0636049850637581,-0.43083393939498515,0,13.1817465,8.590295,1.7338388
12648.0,154,1,318.05,-0.6467773428970229,0.4312053447757512,1,-10.929801,7.7607675,-7.2078047
12649.0,106,3,623.51,-0.2672081451420248,0.04478360287173188,0,-2.9221778,1.6106094,8.742818
12650.0,2,1,314.44,-0.06860943999422016,-0.9448074008552663,0,-6.471683,-22.661652,-6.405043
12651.0,334,1,114.0,-1.3460963995414068,2.051331442951377,1,7.1861515,22.436226,5.9097238
12652.0,330,1,919.98,-1.2742093809493922,2.0513477354999665,1,7.8984356,20.660313,5.656347
12653.0,148,2,2209.85,-0.40322264055091234,0.47908256950710515,1,-4.375224,3.7153273,0.36632288
12654.0,10,5,601.98,0.2720311136409076,-0.7908130453637319,0,12.49543,-13.5553255,5.2827353
12656.0,16,5,4051.17,0.491698135228274,-0.5814873852988011,0,14.814468,-6.3428025,1.5996958
12657.0,10,4,1643.18,0.2575169448979616,-0.761183337973225,0,14.126204,-7.5188403,-4.8459883
12658.0,18,1,686.05,-0.10336944695685443,-0.7832798904516836,0,-8.1324835,-16.120642,-13.291996
12659.0,29,1,91.68,-0.1870168114478326,-0.7104243305130871,0,-6.4399533,-9.75128,-19.83643
12660.0,10,1,245.1,-0.10392772001839923,-0.8755105405176984,0,-9.350486,-19.971853,-8.687614
12662.0,0,11,3849.78,1.0647275974230583,-0.6323772179636074,0,15.8424,9.558661,2.8680582
12664.0,7,9,4881.88,0.9352188115388274,-0.5569595421752025,0,17.141596,5.5482736,4.7113357
12665.0,324,1,63.0,-1.3116279562134048,1.9585228868794662,1,8.0910015,20.64461,8.563698
12667.0,57,1,620.13,-0.2564148650072971,-0.4332282368663452,0,-17.62105,0.049975216,-11.100428
12668.0,11,4,3807.15,0.40585205623777254,-0.6548771229996877,0,14.361356,-6.46184,-0.4442632
